BusinessID,Cuisine,Rating,NumberOfReviews
48htF1209VCheeQRvs3hdQ,"['Coffee & Tea', 'Breakfast & Brunch', 'Delis']",3.0,75
HkhFT_xL2qeloMhBODGbtQ,['Taxis'],3.5,7
F2TE6sQpywj3bkVi8L_nLw,"['Breakfast & Brunch', 'Sandwiches', 'Salad']",3.5,164
eAPISTgcPpsRI7-_UOp2nA,['Hotels'],2.5,120
S8GO1BJaG78oPoRhgaGBQw,['Hotels'],3.5,116
kS04TICXd1-0iZ4rgEWmvQ,"['Italian', 'Bars']",4.0,152
UuoI_umL3OlADKiLDVKpzQ,['Hotels'],3.5,72
V3ZvBwLvKBSohMT1j6C-gg,"['Bakeries', 'Kosher']",4.0,219
udeF0-8AG6sG7Tgog73ueQ,"['Grocery', 'Fruits & Veggies']",4.0,26
aiRctIzCj9J3UqBHd-Z3HQ,"['Lounges', 'Speakeasies']",4.0,1709
PZlofInZTZnp2jwL3L5sqw,"['Salad', 'Sandwiches', 'Soup']",3.0,81
FmQuvYpoMOcKfopkiASFpA,[],5.0,1
iA4Mdwgp7N9hL_lIMXGpmg,['Bed & Breakfast'],3.5,3
VeqLibXJertB2gRcyIY00w,"['Lounges', 'Hookah Bars']",3.0,75
rRSuJ0uloBtWFy-ySOonfw,['Delis'],3.0,64
LfRXhC4vWQG3fhcTj5iu0A,['Delis'],3.0,62
C0Fah2MowfB_8liuYfHofA,['Contractors'],5.0,3
nRsAKD0LtGz_ClpWa8EvNA,"['Photography Stores & Services', 'Video/Film Production', 'Framing']",5.0,30
xKsFNLOCNSdQBZg2uxIotg,['Hotels'],3.0,82
oYIdKuDLo54U4lN72NqWkg,"['American (Traditional)', 'Lounges', 'Diners']",3.5,1101
uwPfP8Eac1skrm0FG6K-UA,"['Desserts', 'Bakeries']",4.0,92
ZKXrTleagEza0o4XlTyZeg,['Hotels'],3.5,48
18c50D51wEkhLbN5HNNbKg,['Churches'],4.5,99
Knbn0h4MA1KX5Fv3eZfK4w,"['French', 'Breakfast & Brunch']",3.5,696
Lss8i5edD55FJr4Oj8zs5w,"['Mobile Phones', 'Mobile Phone Accessories']",5.0,12
KbVycUADdFq9GgbTRPo_1g,['Airlines'],2.0,28
eDF8W6RMkiIBUPygnAllRQ,"['Sandwiches', 'Cafes']",2.5,37
nRBuBl8-miZpYQqU7r8O2w,['Hair Salons'],3.5,3
4YSjZ86oWNJIs8kOMIhLQw,"['Cafes', 'Steakhouses']",3.5,7
x8oCpAHIbINX6yZFLxp-vA,"['Hiking', 'Outdoor Gear', 'Tours']",4.5,47
r7qbqhkIannzvCtMxgC6Rg,"['Juice Bars & Smoothies', 'American (Traditional)']",3.0,63
H4fS32597GN025rMM85W-g,"['Caribbean', 'Southern', 'Soul Food']",4.0,139
OKppbz70awi56NTSBhiR7w,['Hotels'],2.0,9
wcANeRm_SdzKKcZ5GWVzmQ,['Hotels'],3.0,5
P-qjkvDDyQprOWj1yV8ZYA,['Hotels'],4.0,206
T8hRtRz3Q50VC8DX9NRfDg,"['Hotels', 'Venues & Event Spaces']",4.0,182
3CRBMZEpnJdJwyRnDRUMwQ,['Parks'],3.0,3
AwV0fVo12EmkSXGfOOWcCQ,['Hotels'],3.0,128
0xp3lHJWVIH-dSxg-uMCUg,['Hotels'],4.0,134
03EFU3OR6j085vqGAXwVbA,['Hotels'],4.0,209
tsqlRfje_qAX5_nVESC-PQ,"['Hotels', 'Venues & Event Spaces']",4.0,136
Oq1mej1BYfjcdPKkM_5o8g,"['American (New)', 'Wine Bars', 'Coffee & Tea']",4.0,368
N5lx0mfJHAdRJTx7cu4I3Q,"['Salad', 'Sandwiches', 'Breakfast & Brunch']",3.0,61
uy_HQ7wDlkNDq_y8trbaQA,['Hotels'],2.5,18
kRAhSQptXCTHbHfVpHER9w,['Professional Sports Teams'],5.0,10
zGIxwUm-qmOSk_Symvm0hA,['Colleges & Universities'],3.0,50
HJg9TbpyWvb6-AFPdb7NCA,"['Modern European', 'Italian', 'French']",3.5,128
pDwhlX9jNBGnjvyGR9jYWQ,"['Lounges', 'French']",4.5,356
5SXut8piS-p09mGUXpO_nw,['Hotels'],3.5,228
dL8gadXiTWIoWzVReq_BGw,['Lounges'],3.5,720
8s5d0nkoNMgu9Oe066q_lg,"['Middle Eastern', 'Fast Food', 'Kosher']",3.0,96
nIU1T8jOd3Rg_Sax4DzL_Q,"['Breakfast & Brunch', 'African', 'Cocktail Bars']",3.0,31
ZD22cMZvSmfNsXS9vKizGA,"['Cocktail Bars', 'Speakeasies']",4.5,2003
FgOUmoZCMRKBYCZsXDVciw,"[""Men's Clothing"", ""Women's Clothing"", 'Accessories']",3.5,37
jbLULV1306wsnOE4GiUNlQ,['Shoe Repair'],3.5,41
Rw2j7gCaWuSUMBvlK3CA7Q,"['Sandwiches', 'Pizza', 'Cafes']",3.0,95
5XQgZQF-5N94bkQ2d_PJIQ,['French'],4.0,179
-QHkY8MZRtIBbQMX_CZlnw,['Hotels'],3.0,40
gQD8p65fHAAZTE7lHR6rYQ,"['Mediterranean', 'Seafood', 'Tapas Bars']",4.0,181
YYMbXek5-Upj0g3RAjuI7A,"['Mediterranean', 'Greek']",4.0,186
40S8NEOhHjHeAzdpm5K4cg,['Parks'],4.5,2
WjoiKCpf5fj1bRhOiQO8zg,['Hotels'],3.5,170
NOVOZmUpSFeh1Ljs3WcbUg,"['Auto Loan Providers', 'Car Dealers']",5.0,2
WWjUSRtgwGmGXNGFkHzC5g,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",3.0,112
wLvcBF3tbvu5h6XDYfm7DA,"['Pubs', 'Lounges']",4.0,539
0Mljy6FTxEkBi3JW4zmfrw,"['Bakeries', 'Coffee & Tea', 'Sandwiches']",3.0,96
nNtA2i1TcyG3jOLAxxqp8Q,"['Venues & Event Spaces', 'Wedding Planning']",3.5,6
dQFgUq-bSGmfiSYtMo7mnQ,['Hotels'],4.5,71
D6hfu6hlTJY4nIS4Jc_Dhg,['Apartments'],3.0,30
asGuo42LX_hfLBHpvAtJiQ,['Hotels'],3.5,87
3HLKGLhtPlr7uD-JScTq_Q,['Cafes'],2.5,55
m2eKA1AJTc47YpErc-ikhA,"['Hotels', 'Venues & Event Spaces']",4.0,141
MIC3dOMGe1zmprRkMz5GaQ,['Caterers'],1.0,1
QBivufnWaoow8gkFoWIDSQ,"['Apartments', 'Hotels']",5.0,4
kd8zIlshM92513KHM5xanQ,['Couriers & Delivery Services'],5.0,2
063UhfsNjEcCzoQRpjIjHQ,['Hotels'],3.0,72
TQEajJ-kahYPOToGZIyyaA,['French'],4.0,665
xNpTeXEoTWYFzRLjqSVvJw,['Hotels'],3.5,130
uNP7_-y7IeK53uIjRYu_iQ,['Hotels'],3.0,89
-6_mNKxOChmZb6qcdMfOtA,"['Bagels', 'Salad', 'Breakfast & Brunch']",3.0,77
C4er3isEPSU1qgnLVPcMDQ,['Hotels'],3.5,148
QxobzmaLiP_Tx6cnmpWQPg,['Hotels'],4.0,168
-rcnTrCXznx3prVpqwHrhA,"['Breakfast & Brunch', 'American (Traditional)']",2.5,45
jVjdZtl-R9LFSVh3VuXFBA,['Hotels'],5.0,1
5x_p6EhS2OXEzCKYbrfomw,['Real Estate Agents'],5.0,1
f3wPBCRfDDObbrkxCnB_mA,"['Optometrists', 'Eyewear & Opticians', 'Laser Eye Surgery/Lasik']",5.0,37
08r2HipnMw0AovLfXed82Q,"['Diners', 'Breakfast & Brunch']",3.5,293
amzFfR-wkQPIW1Lwn5HkGQ,"['Salad', 'Sandwiches']",2.5,46
5JYL07OvpGO_pAnCBBd7Bw,['Venues & Event Spaces'],4.0,3
COtWJP54zrqVPRSGr7HHYw,['Hotels'],2.5,71
ttM4Vdt-TPABeboBGmHq4g,"['Gastropubs', 'Spanish', 'Breakfast & Brunch']",3.0,80
VeNu9ATM2HI2NL4Q-ZsTsg,['Hotels'],3.5,175
21y8cakUmhd3g13nh0cq9g,"['French', 'German', 'Bars']",4.5,327
9LqjNHKYyDAE8wwe5sBJWw,['Hotels'],4.0,111
4415OJwq8w_vhHbx3phlPw,['Hotels'],3.5,117
ITadz4uFmVqydui3XQpXGg,"['Wedding Planning', 'Venues & Event Spaces']",4.0,8
5IR-iblARYTnJvGRq7Bujw,"['Hair Stylists', 'Hair Extensions']",3.5,5
DU6_pECOHHnsrPqRsuf-gA,"['Massage Therapy', 'Skin Care', 'Massage']",3.0,74
MLtoQ49tk0g2udLidNt57g,"['Dry Cleaning', 'Sewing & Alterations']",4.5,15
bCMxir2UsBrlR9_YPmgeYA,"['Grocery', 'Delis', 'Meat Shops']",3.0,87
z7H9ApIGopnDnQaglnPTzg,"['Italian', 'Bars']",4.5,372
izcq7u6VhbzkKJq4Hu1EaA,"['American (New)', 'Cocktail Bars']",4.0,305
qldNlBZWuPeGTcZ4h27qrw,['Food Trucks'],5.0,4
j6I5FLQef060W2O5nSyyUQ,"['Hotels', 'Venues & Event Spaces']",4.0,192
1AMYtf2R74KJcGJRvzUdbg,"['Sandwiches', 'Salad', 'Soup']",2.5,66
2_ehPnf8YEaDGAzenLYnrQ,"['Hotels', 'Venues & Event Spaces']",3.5,106
fi3Dfkbf0LpZU9nF9EaQnQ,['Italian'],3.0,109
k2p78r6NOhYYb_5QOORGcA,"['Japanese', 'Salad', 'Poke']",4.0,154
b1iuKaqU2wCTFGWpZ_bo9A,['Hotels'],3.0,104
CP40c76u1IEBOE9oirlMRw,"['Pet Groomers', 'Pet Stores']",4.5,245
LQH4G9PykAsrz6dP12hISA,"['Investing', 'Specialty Schools', 'Adult Education']",4.5,19
AbDtxVq8o8Z-NEB57Y0LjA,['Hotels'],3.0,54
PgFl4uTnEO_37qZYZFpdEg,['Hotels'],3.5,102
oX6JoUUSFfl1RlOBepc20g,"['Grocery', 'Fruits & Veggies']",3.5,126
DaqH2IQ0vXHU_QNe0__LXw,"['Tires', 'Wheel & Rim Repair']",4.5,13
lFq-2FMJogdokie314E1bQ,"['Chinese', 'Asian Fusion', 'Cocktail Bars']",3.5,265
Z4t_Wsmjgi8I5n1xPSQWTA,['Hotels'],3.5,270
SWmQLtea4Cjr4YWWX-MS_Q,"['Pizza', 'Bagels', 'Kosher']",3.0,101
GnoQ_btt20jzymyXbabjcw,"['Bespoke Clothing', ""Men's Clothing"", 'Formal Wear']",4.0,123
afY8eK5qN60hNSgbjk4k_Q,"['Tires', 'Oil Change Stations', 'Auto Repair']",4.5,33
K9xO8xYvvpEwgsdonKplcA,['Himalayan/Nepalese'],4.0,23
s4_ruNWE136n8awcA9oBbA,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",3.5,461
-fIor3BtKGWCLHwBdeRyXw,['Shoe Stores'],5.0,2
ujQofiJn2e-s2qEAfueOFQ,"['Tea Rooms', 'Desserts', 'Breakfast & Brunch']",3.0,68
R413IgmjjTyjB1Y8HlHziA,['Hotels'],3.5,193
DKGcJSg6VlX8faCIPUiX0A,['Hair Stylists'],4.5,210
63lKfAIOhommtSy15yJ48A,['Hotels'],2.5,25
vZE7WQQZaxQRJ0eOaAAItQ,"['Breakfast & Brunch', 'Cocktail Bars', 'Music Venues']",4.0,60
iAUKLrlcat8OO6B5T5yYSA,['Diners'],3.0,89
ZxWjyTmw84TCjjqAb82h-g,"['Coffee & Tea', 'Waffles', 'Sandwiches']",3.0,140
MNhPfiAWSi5yHH4ips95rg,['Burgers'],2.5,21
PJ-4oK82pJtuqpJk7LVlXw,['Hotels'],2.5,24
7pvTicRAhXB1Ld74MWjkXQ,"['Steakhouses', 'Italian', 'Gluten-Free']",4.0,264
QeE1MSBYgSURldK4RtFzPA,['Hotels'],3.5,42
MVQuGZBE6NVY75mN0uuYMA,"['Mobile Phone Repair', 'Electronics Repair']",5.0,43
NdcDBTarI0eiemuOp0JuIQ,['Delis'],3.5,31
T65zdnu4EQxnDgVY84YklQ,['Hotels'],2.5,75
qygLPVznxuiXgOBy4sZ7AQ,"['Beer, Wine & Spirits']",5.0,12
50kLl1KQh7sahCGpyfk7KA,['Appliances & Repair'],1.0,1
5LqclCP-RTj61-5QNo0jZw,"['French', 'Bars', 'Seafood']",3.5,434
HJLa1ZEey-07unB8AvhzqQ,['Vitamins & Supplements'],3.5,22
_UV0DFKi63XvDj9b8gwpqw,['American (New)'],2.5,28
JA6W9eqMIXlQqoqQoe8zaA,['Hotels'],3.5,130
0Q84SePy-2gCDzuZTwsWjQ,"['Car Stereo Installation', 'Auto Customization', 'Home Window Tinting']",5.0,16
I9nt0X_e_MlOz_rUwFt_Fg,"['Japanese', 'Delis', 'Caterers']",3.0,107
fVsH6QIJPzXpVbgmeiolsA,['Korean'],4.5,528
cUyfnb3E7HvzNfbTgTjl_Q,"['Specialty Food', 'Spanish', 'Imported Food']",4.5,542
Wbmqg0TkOVkzNh3HrJ9DIQ,"['Vietnamese', 'Sandwiches']",4.0,690
sKIYGvENchifk1YwFe77pA,['Vietnamese'],4.5,539
1851MMElaLteR03rnGAMlw,['Vietnamese'],4.0,421
jjJc_CrkB2HodEinB6cWww,"['Thai', 'Malaysian', 'Vietnamese']",4.0,4096
ykf5siP-2CXY3leFbeeabQ,"['Vietnamese', 'Sushi Bars', 'Thai']",4.0,251
C2o3Iw-DXjoUJFgQIbiqkQ,"['Vietnamese', 'Breakfast & Brunch', 'French']",4.0,1103
bZQryeTD6hIsT6lSUxzSSw,['Vietnamese'],4.0,404
m2Zsy2UAkcDf0cRzk2Yoqw,['Vietnamese'],4.0,642
m_PhHkyN-630ucF7r2F8EQ,"['Vietnamese', 'Soup', 'Sandwiches']",4.0,241
kdLrMe_9gE1E6CFLkzPXiA,"['Vietnamese', 'Salad', 'Soup']",4.5,54
gpt2U4ecZSCLmgVQPtkzbA,"['Vietnamese', 'Noodles', 'Sandwiches']",3.5,543
zqyGYIiCXL1Hz8KVZxbylQ,"['Vietnamese', 'Sandwiches', 'Noodles']",4.0,229
_du3ilTsbLqBmEY-ZyfqxA,"['Vietnamese', 'Bars']",5.0,9
DM7m4KG9jMOsTdeAnMbmuw,"['Vietnamese', 'Soup', 'Sandwiches']",4.0,486
s-UAKra4P0sFE9ylXlwwfA,"['Vietnamese', 'Thai', 'Asian Fusion']",4.0,109
MD-GiizNpmFbuDIdKGzXnA,"['Thai', 'Vietnamese']",4.0,32
qy7CaBk9g519-iZGjrki1g,['Vietnamese'],4.0,293
U-VF6WSAWTN_6iDpWd5kqw,"['Vietnamese', 'Sandwiches', 'Coffee & Tea']",4.0,440
bAPDGHHaLZs-XEFk7ZXGVA,"['Vietnamese', 'Noodles', 'Chinese']",3.5,169
59oP8zLjQLPY0Dyh004HSQ,['Vietnamese'],4.0,245
YjkEjOJ05z4MVDmbrWvWdQ,"['Vietnamese', 'Cocktail Bars']",4.0,489
HvN9eVtlm9MnOQCL_GlRSg,['Vietnamese'],3.5,155
HOZsJkXLEWMy03TOMaH0jQ,['Vietnamese'],4.0,135
Ew3d7Vt18c1MH4_X6ogxQQ,"['Vietnamese', 'Sandwiches', 'Salad']",4.5,299
MDMw0HFK3rgeGRl-FZC9Fg,"['Vietnamese', 'Sandwiches']",4.0,1386
7Qvh0oFRsoqrO9qNlcMKXQ,"['Sandwiches', 'Coffee & Tea', 'Salad']",4.0,2228
yiyc5wbgSCe13I7hj_jb-A,['Vietnamese'],4.0,506
4x5suSKSAOKYdTvKaRKxKQ,"['Vietnamese', 'Seafood', 'Soup']",3.5,473
sb1_MyLHzmjV1Jk21pyOIA,"['Vietnamese', 'Noodles', 'Soup']",4.0,505
tYRWu_EDQGsIyhSaaYi7VQ,"['Vietnamese', 'Sports Bars']",3.5,828
hg9XXLb2AeJHJ7eX-6JnMg,"['Vietnamese', 'Chicken Shop']",4.5,126
ki9q3O-qk1YE-e2Uw1b5tA,['Vietnamese'],3.5,713
WpfuHkTsiRN2EerQ8ZaG4g,"['Vietnamese', 'Noodles', 'Soup']",4.0,319
noKyBvc-z4eTGgxlvMnKjA,"['Vietnamese', 'Noodles']",4.0,88
8M_0cxAChoXl7Ls9YkWJlg,"['Sandwiches', 'Vietnamese']",4.5,580
ECemz7ixbRYZkkDxThcQWg,"['Vietnamese', 'Sandwiches']",3.5,265
xyBTcpnkIxV2h0AKU0pP0Q,['Vietnamese'],3.5,800
McU7XI3HoWFELTDaGc1SEw,"['Vietnamese', 'Thai', 'Asian Fusion']",4.5,251
24d2Hnds-0b3-IpHEc6DOQ,['Vietnamese'],4.0,13
bYolHbAgMb-zOHpa41Lp0Q,['Vietnamese'],3.5,494
ldE6TJ4lo1OIg0eCig3ICg,"['Vietnamese', 'Sandwiches']",3.0,162
AILf_L7I9vJ2pyHmSo9v8Q,"['Asian Fusion', 'Thai', 'Vietnamese']",3.5,769
24pNiQ72V7ZTg6bvHKXjuw,"['Delis', 'Vietnamese', 'Sandwiches']",4.0,237
1B-lytoWyHLEG95eyM9M_Q,"['Vietnamese', 'Noodles', 'Sandwiches']",3.5,228
AwiDxfV8j7x3_7dtUEkWmQ,"['Vietnamese', 'Asian Fusion', 'Noodles']",4.0,288
Nmh-CXOo7fKWOCkPpc5ZpQ,['Vietnamese'],4.5,10
daM8zsje7jdjE6vqEorhig,"['Vietnamese', 'Sandwiches']",3.5,476
-smadDWqhGLeN3Dv8uGrJg,['Vietnamese'],4.0,19
0zmFmXrFFEWxj8RxpVMfzA,"['Vietnamese', 'Barbeque']",4.0,66
f_OiLWqldSmNy1MAvtWlPQ,"['Vietnamese', 'Sandwiches', 'Bubble Tea']",4.0,450
kWJF8L1u5jdlkLBItUu16w,"['Chinese', 'Vietnamese']",3.5,683
3wKhPtE-PmeuOdnYVS9yxQ,['Vietnamese'],4.0,154
C7e6WIM4CFa4EkzxHWHBRA,['Vietnamese'],4.0,47
4xOPFgrVjxKmRPlfKH-Meg,['Vietnamese'],4.0,543
ocXYGC2oiGDJSzA7qu4SGw,"['Sandwiches', 'Vietnamese']",4.0,587
AvCJBefIeGDKOVEd9nFnww,['Vietnamese'],4.0,24
wsMThqit2caUREhOMCOyAQ,['Vietnamese'],4.0,114
CHW9sTtJxM6z8cqEy84aWg,['Vietnamese'],3.0,190
yvg56iLnpb2cDb1rCZrCUA,['Vietnamese'],3.5,740
EvLkJaWEXTZ8QNBrxOhDsA,['Vietnamese'],4.0,671
1dV_a1iskf_S4J-vc5hW3w,"['Vietnamese', 'Soup']",3.5,94
cxtg17yy1YFt8gHRckUQcw,"['Cambodian', 'Sandwiches']",4.0,1105
HkTeodZ690Lkukhui4INlA,"['Vietnamese', 'Coffee & Tea', 'Sandwiches']",3.5,99
DGk0ttzHjQ2QY2C0wEjylQ,"['Vietnamese', 'Lounges']",3.5,260
SSDOkx5enfRH3nsniS_2jA,"['Vietnamese', 'Coffee & Tea', 'Salad']",4.0,524
1xJV03v3g3oP3G5oDlWuoQ,"['Vietnamese', 'Cocktail Bars']",4.0,107
owKe1hapqCCLnme2Xr3mrA,"['Vietnamese', 'Chinese']",3.5,60
CaizM2WaGPX5eRLDOJaqIw,"['Cambodian', 'Salad', 'Seafood']",4.5,239
JFFVmuwj8pnSLePgy3f2Iw,"['Noodles', 'Comfort Food', 'Pan Asian']",4.5,150
V6ry80XYdd_n__yyWN82nA,"['Chicken Wings', 'Vietnamese', 'Sandwiches']",4.0,101
Hnj8w5j6eaIt2NiSQc7TGg,"['Vietnamese', 'French']",3.5,351
AoW0CWfpBZmkQD4UE384PA,"['Vietnamese', 'Asian Fusion']",4.0,215
WMpuPDhPXsbRdhTzGIhaQw,['Vietnamese'],4.0,85
OE9bjWdWyo530-Nj3dIILw,"['Vietnamese', 'Noodles']",3.0,224
JlFbaMbMzsu7FA307mUIqg,"['Vietnamese', 'Sandwiches', 'Asian Fusion']",4.5,1493
1MqGlFP3b7H77fzUkJMKgw,"['Vietnamese', 'Asian Fusion', 'Chinese']",4.0,503
bMhqh_k_QZJMnVstIJzxRw,['Vietnamese'],3.5,441
9FGJyUgdwLJHioLqz6tXfQ,"['Cambodian', 'Sandwiches']",4.0,423
8_liaBIVXzSUwfNtdwd9ew,"['Vietnamese', 'Bars']",3.0,143
C3spvfEd8JQJie-yixRgpQ,"['Vietnamese', 'Desserts', 'Coffee & Tea']",4.0,319
HLDKZXsi7TQ0P3rS2wd-UQ,"['Vietnamese', 'Thai']",4.0,298
R-TRmWuK1nBGRB7iq0XphA,"['Vietnamese', 'Coffee & Tea']",4.5,419
4r2zh9UpajJYy6P5ixloCQ,"['Vietnamese', 'Sandwiches']",3.5,98
7YxyC11C6gTKGg2qoiF4XQ,"['Vietnamese', 'Food Trucks']",3.5,116
gl9UKHI6G-JhIBjjLFOhYA,['Vietnamese'],5.0,28
eBljpfHpo3m6oc5SFw-mLw,"['Vietnamese', 'Wine Bars']",4.0,195
4309N8881V2xz_jI0hUIog,"['Vietnamese', 'Sandwiches']",5.0,4
g5WYJfH0hWggmdYG2oxsMw,"['Vietnamese', 'Asian Fusion']",3.5,252
u4nEt-zMNnDNoZib_XuSlw,"['Thai', 'Asian Fusion', 'Vietnamese']",3.0,201
KJFosOrLotvQo_rntg0sjA,"['Vietnamese', 'Gastropubs', 'Cocktail Bars']",4.0,406
iYFauSnqLxvr4HTY_cIElg,"['Asian Fusion', 'Vietnamese']",4.0,286
83BXSwE0166sObnXLUE4bQ,['Thai'],4.0,1010
BKMCAYb9EAivUm3p-vrC9w,['Laotian'],4.0,645
dpCSDy9uefOEcY44FHss2Q,"['Chinese', 'Vietnamese', 'Asian Fusion']",3.5,386
kO9i3CgTgKys8WDlCOUyGQ,['Vietnamese'],3.0,276
jSPUIc5uRtqCCmhBFkuFlw,['Vietnamese'],4.0,1
7Q9qE3nxgJaUjrF8Iy_34Q,"['Bars', 'Vietnamese']",3.5,189
MhceeLrM2_3mcKw5EGLY6A,"['Thai', 'Noodles', 'Chicken Wings']",4.0,2356
-jYxfK6Q1k84uUCag83Fqg,"['Cambodian', 'Sandwiches']",4.0,1392
NqnYnZtajJ4Y-Lmxa26VdA,"['Vietnamese', 'Bubble Tea', 'Coffee & Tea']",4.0,655
QGEsxvYE16UzpjJPa-6qXA,"['Cambodian', 'Sandwiches']",4.0,308
iQb9J6XGUxNHEwK7aptAYQ,"['American (New)', 'Vietnamese', 'Mediterranean']",4.0,22
p2zm0HnXZkI2yCAuYLb45g,"['Thai', 'Noodles', 'Soup']",4.0,920
_7Maf5WG682E7R-EHSz18w,"['Thai', 'Coffee & Tea', 'Noodles']",4.5,86
QnTtcog-IEXAtB0UVmxNsQ,['Vietnamese'],3.0,383
Jh6wMPv4IK9jUpWMGj4J9g,"['Vietnamese', 'Soup', 'Sandwiches']",3.5,238
Rwtv0CMqLOmpw0iWzTOF2A,"['Korean', 'Vietnamese', 'Noodles']",3.5,258
a-Bq_yXFVk2PptoWpmry3w,"['Thai', 'Noodles']",4.5,695
pb_cHcy8D8UC-jQ-Q524ug,"['Asian Fusion', 'Korean', 'Salad']",4.0,149
4vA2IzgOLcfkPwM6I4a0Og,['Vietnamese'],4.0,8
s63N2t9IwXIABlVXR26CWg,['Vietnamese'],4.0,266
KHdYPT0jUnUGdHGaY73mxg,['Thai'],4.0,682
PyaeHq_UAu6nazGiy0XAnw,"['Vietnamese', 'Thai']",4.0,605
sCbkm45j6pKBpq8gxd12LA,['Vietnamese'],3.5,97
ZDPfwaG3q36AxRLYUVDKMw,"['Vietnamese', 'Food Trucks']",3.0,1
O-zwQQV8AExgdPoJiqjpDg,"['Vietnamese', 'Sandwiches']",4.5,613
rdo_6F3iH2exAHqSsc6j-A,"['Vietnamese', 'Noodles']",3.5,60
B9Mbi12NpBJkZcRtQNtMBA,['Malaysian'],4.0,269
J_bnqjqmjr1NuaJ0bRclxA,"['Vietnamese', 'Street Vendors', 'Caterers']",4.5,6
0ZFydHVBtB0k8y4Jju6MhQ,['Noodles'],2.5,227
zpAfUYY5mghj9I5Lt-4MwA,['Vietnamese'],2.5,125
CPY7tIaJ8XaEEZ9n7xBvkw,"['Vietnamese', 'Bubble Tea', 'Sandwiches']",4.0,211
rufs9T2rWkejPNdWhd1gNA,['Vietnamese'],3.5,478
7xyLHOYIfoY6H5TOYwCuow,['Vietnamese'],4.5,223
oe8GEFE4QLFAKt87y7zcgA,"['Taiwanese', 'Chinese', 'Noodles']",4.5,737
pq7EMUOLCbQdKQ7PWL2bZA,"['Sandwiches', 'Asian Fusion', 'Cambodian']",4.0,41
D2l6XG53ORM_wQg7c6dsAQ,"['Mediterranean', 'Coffee & Tea', 'Asian Fusion']",4.0,46
rxiY-8y415P7HM68qOlJcw,['Vietnamese'],3.5,247
gcEMZjjqy5Ucnv_5Pv-q1g,['Noodles'],4.0,228
vb-8neuGi8GPDTTnT2WO7g,['Vietnamese'],3.5,64
Dj0jblwuWTftL1D7_Kun6Q,"['Chinese', 'Noodles', 'Vietnamese']",3.0,201
45FNUJHvK2RblkM7PLpRAg,['Vietnamese'],3.5,76
iUEvASoukxI6vrCYWYyK8g,['Thai'],5.0,89
ucWrNKS65jUVK6ICUoHC8Q,['Thai'],4.0,256
wg2tS6udIqF-HpXBNB_1Ww,['Vietnamese'],3.0,170
tsHdT1GDibhYYA0JA7Z9tg,"['Noodles', 'Burgers', 'Chinese']",4.0,394
s6vWHRRfUld9MukSYPJRVA,"['Vietnamese', 'Sandwiches']",4.5,6
x64xHVZoQj1ZOjzPqVprkw,"['Noodles', 'Chinese']",4.0,238
EbX_9tqAJs4gW51gZpOB7g,"['Malaysian', 'Thai', 'Singaporean']",4.0,609
ev6e12vhY_0y4qE1cRhv0A,"['Japanese', 'Noodles']",4.0,941
GDDLSFRZgKa8xNbfGftruw,"['Vietnamese', 'Cafes', 'Sandwiches']",3.5,14
iDomhoK9UrieIBYsHZXIog,"['Vietnamese', 'Sandwiches']",3.0,179
ynIx549QFj29o84y1RSGyw,"['Cafes', 'Asian Fusion', 'Ramen']",4.0,416
69_uRnB0amB6FbmASCo0-A,"['Vietnamese', 'Korean']",4.0,215
oWBDdSamOzxMJzsD_-seXg,['Thai'],4.0,455
3m9zzglPW2M1bPikC3XpRg,['Vietnamese'],4.0,144
B3_K2kUVbYOU0VaLcj_LTw,"['Thai', 'Asian Fusion', 'Vegetarian']",4.5,2455
cWjl9L5VaM8lfUrb0dCPcg,"['Vietnamese', 'Bubble Tea']",4.0,502
V58g7E1AHkuTchTVyLQuYQ,"['Vietnamese', 'Asian Fusion']",4.5,189
iPlaqfZfoOrG1f_tMpDTsw,['Vietnamese'],3.5,295
-lgNzAEyFr8LCTuBTWnAMg,"['Dim Sum', 'Seafood', 'Noodles']",4.0,198
dH7jsvPhb6xhQkIu8Pv5jw,"['Bubble Tea', 'Vietnamese', 'Sandwiches']",4.0,258
1hkxsQpY_IKDXcV91AqdxQ,['Vietnamese'],3.5,246
Hmp0s3u_s-aj-7sWe0YkJA,"['Vietnamese', 'Food Stands']",4.0,1
6HfkOUronrx92x1dMmwFbA,"['Vietnamese', 'Bubble Tea', 'Sandwiches']",4.0,86
ZcsnsOliO2KIH29RazZoIw,"['Vietnamese', 'Sandwiches']",3.5,83
fCHkribbJA_OTzOgYbQv1Q,['Vietnamese'],3.0,6
NZ0zBJ60QNrol6nUeAnLgw,"['Vietnamese', 'Sandwiches', 'Bubble Tea']",3.5,284
-T_5QJwgPMxfXTeOmpImsA,"['Asian Fusion', 'Beer Bar', 'Izakaya']",4.5,144
CMm3Xf-9v3QJ4ge20MoEVg,['Vietnamese'],4.0,144
nxTEuWKzkK1tCF4LrhFSUQ,"['Filipino', 'Thai', 'Asian Fusion']",4.0,1429
itH4GH2Mw2D5n5kkQAtMog,"['Japanese Curry', 'Noodles', 'Beer Bar']",4.0,590
oiDqJz0xavfUpFwCuDfUJw,"['Vietnamese', 'Korean']",3.5,75
